time,latitude,longitude,altitude
2018-11-07 00:42:58+00:00,-31.981928972527385,115.7740653399378,1.0
2018-11-07 00:42:59+00:00,-31.98192930780351,115.77413365244865,1.0
2018-11-07 00:43:00+00:00,-31.98193266056478,115.77420079149306,1.0
2018-11-07 00:43:03+00:00,-31.981950514018536,115.77437303960323,1.2000000476837158
2018-11-07 00:43:06+00:00,-31.981965685263276,115.77455434016883,2.4000000953674316
2018-11-07 00:43:07+00:00,-31.98196928948164,115.77461410313845,2.799999952316284
2018-11-07 00:43:11+00:00,-31.982005834579468,115.77480101957917,3.4000000953674316
2018-11-07 00:43:16+00:00,-31.9820783380419,115.77501769177616,4.199999809265137
2018-11-07 00:43:19+00:00,-31.982100885361433,115.77513637952507,4.599999904632568
2018-11-07 00:43:22+00:00,-31.98206945322454,115.77526504173875,5.599999904632568
2018-11-07 00:43:23+00:00,-31.982065429911017,115.77531172893941,5.800000190734863
2018-11-07 00:43:26+00:00,-31.982051683589816,115.77544835396111,6.199999809265137
2018-11-07 00:43:28+00:00,-31.982043720781803,115.77552949078381,6.199999809265137
2018-11-07 00:43:33+00:00,-31.98202301748097,115.77572772279382,6.199999809265137
2018-11-07 00:43:42+00:00,-31.981993932276964,115.77615553513169,6.0
2018-11-07 00:43:50+00:00,-31.98202117346227,115.77654864639044,4.599999904632568
2018-11-07 00:43:52+00:00,-31.982019245624542,115.77664746902883,3.799999952316284
2018-11-07 00:43:53+00:00,-31.982018323615193,115.77669885009527,3.4000000953674316
2018-11-07 00:43:58+00:00,-31.982006086036563,115.77694846317172,2.4000000953674316
2018-11-07 00:44:01+00:00,-31.98201371356845,115.77706279233098,1.7999999523162842
2018-11-07 00:44:02+00:00,-31.982012623921037,115.77709204517305,1.2000000476837158
2018-11-07 00:44:04+00:00,-31.982007008045912,115.77712808735669,0.0
2018-11-07 00:44:06+00:00,-31.981989573687315,115.77715734019876,-0.6000000238418579
2018-11-07 00:44:09+00:00,-31.98198052123189,115.7771603576839,-1.0
2018-11-07 00:44:58+00:00,-31.98183643631637,115.7774191070348,-1.2000000476837158
2018-11-07 00:44:59+00:00,-31.981835681945086,115.77744928188622,-1.2000000476837158
2018-11-07 00:45:02+00:00,-31.981833670288324,115.77756620943546,-1.2000000476837158
2018-11-07 00:45:04+00:00,-31.981810703873634,115.77764826826751,-1.600000023841858
2018-11-07 00:45:08+00:00,-31.981752198189497,115.77781163156033,-2.200000047683716
2018-11-07 00:45:10+00:00,-31.98174742050469,115.77791439369321,-2.799999952316284
2018-11-07 00:45:11+00:00,-31.98175429366529,115.7779547944665,-3.0
2018-11-07 00:45:12+00:00,-31.98175471276045,115.77799125574529,-3.200000047683716
2018-11-07 00:45:13+00:00,-31.98174306191504,115.77804875560105,-3.4000000953674316
2018-11-07 00:45:15+00:00,-31.98171473108232,115.7781408727169,-3.5999999046325684
2018-11-07 00:45:17+00:00,-31.98169612325728,115.7782272901386,-3.799999952316284
2018-11-07 00:45:18+00:00,-31.981688579544425,115.77827883884311,-3.799999952316284
2018-11-07 00:45:25+00:00,-31.98163845576346,115.77862702310085,-4.199999809265137
2018-11-07 00:45:28+00:00,-31.981607610359788,115.77878694981337,-4.199999809265137
2018-11-07 00:45:30+00:00,-31.981609286740422,115.77891276217997,-4.199999809265137
2018-11-07 00:45:34+00:00,-31.981608029454947,115.77910797670484,-4.199999809265137
2018-11-07 00:45:36+00:00,-31.981598306447268,115.77920529060066,-4.199999809265137
2018-11-07 00:45:39+00:00,-31.98157542385161,115.77936756424606,-4.0
2018-11-07 00:45:48+00:00,-31.98149973526597,115.77987818978727,-3.799999952316284
2018-11-07 00:45:54+00:00,-31.981418766081333,115.78020298853517,-3.799999952316284
2018-11-07 00:45:55+00:00,-31.981408707797527,115.78025277704,-3.799999952316284
2018-11-07 00:46:04+00:00,-31.98127451352775,115.7807036396116,-3.5999999046325684
2018-11-07 00:46:06+00:00,-31.98122799396515,115.78080262988806,-3.5999999046325684
2018-11-07 00:46:13+00:00,-31.981071503832936,115.78109247609973,-3.0
2018-11-07 00:46:14+00:00,-31.98104778304696,115.78112902119756,-3.0
2018-11-07 00:46:15+00:00,-31.981024984270334,115.78116523101926,-3.0
2018-11-07 00:46:20+00:00,-31.980938063934445,115.7813669834286,-2.200000047683716
2018-11-07 00:46:21+00:00,-31.980920545756817,115.78140914440155,-2.0
2018-11-07 00:46:22+00:00,-31.98090353049338,115.78145373612642,-2.0
2018-11-07 00:46:24+00:00,-31.98086153715849,115.7815430033952,-2.0
2018-11-07 00:46:25+00:00,-31.980838822200894,115.78158625401556,-2.0
2018-11-07 00:46:28+00:00,-31.9807849265635,115.78170645050704,-1.7999999523162842
2018-11-07 00:46:31+00:00,-31.980741759762168,115.78183125704527,-1.7999999523162842
2018-11-07 00:46:38+00:00,-31.980613181367517,115.78216695226729,-1.7999999523162842
2018-11-07 00:46:39+00:00,-31.98059775866568,115.782221686095,-2.0
2018-11-07 00:46:44+00:00,-31.98050488717854,115.78248286619782,-2.200000047683716
2018-11-07 00:46:45+00:00,-31.980487117543817,115.78253466635942,-2.4000000953674316
2018-11-07 00:46:53+00:00,-31.98034403845668,115.78290028497577,-2.799999952316284
2018-11-07 00:47:01+00:00,-31.98012761771679,115.7832838408649,-2.799999952316284
2018-11-07 00:47:09+00:00,-31.979953106492758,115.78366161324084,-2.200000047683716
2018-11-07 00:47:14+00:00,-31.979862581938505,115.78386303037405,-1.2000000476837158
2018-11-07 00:47:18+00:00,-31.979796029627323,115.7840465940535,-0.800000011920929
2018-11-07 00:47:22+00:00,-31.979714892804623,115.78421615995467,-0.20000000298023224
2018-11-07 00:47:23+00:00,-31.979693351313472,115.78425421379507,-0.20000000298023224
2018-11-07 00:47:27+00:00,-31.97961464524269,115.78441640362144,0.20000000298023224
2018-11-07 00:47:28+00:00,-31.979596121236682,115.78445630148053,0.20000000298023224
2018-11-07 00:47:29+00:00,-31.97957742959261,115.78449594788253,0.20000000298023224
2018-11-07 00:47:31+00:00,-31.979535603895783,115.78457096591592,0.4000000059604645
2018-11-07 00:47:32+00:00,-31.979516074061394,115.78460524789989,0.800000011920929
2018-11-07 00:47:33+00:00,-31.979499561712146,115.7846375182271,1.0
2018-11-07 00:47:35+00:00,-31.979466369375587,115.78469954431057,1.0
2018-11-07 00:47:38+00:00,-31.979421274736524,115.78480104915798,1.2000000476837158
2018-11-07 00:47:45+00:00,-31.979257995262742,115.78502987511456,1.600000023841858
2018-11-07 00:47:49+00:00,-31.979254726320505,115.78510321676731,1.600000023841858
2018-11-07 00:47:55+00:00,-31.979288337752223,115.78512232750654,1.7999999523162842
2018-11-07 00:47:56+00:00,-31.979305939748883,115.78513020649552,1.7999999523162842
2018-11-07 00:47:57+00:00,-31.97931759059429,115.7851383369416,2.0
2018-11-07 00:48:01+00:00,-31.979348687455058,115.78517043963075,2.200000047683716
2018-11-07 00:48:04+00:00,-31.979347513988614,115.78516549430788,2.4000000953674316
2018-11-07 00:48:19+00:00,-31.979432674124837,115.78514814376831,2.4000000953674316
2018-11-07 00:48:20+00:00,-31.979453461244702,115.78513850457966,2.4000000953674316
2018-11-07 00:48:27+00:00,-31.979608526453376,115.78516180627048,2.0
2018-11-07 00:48:30+00:00,-31.979563431814313,115.78531293198466,1.7999999523162842
2018-11-07 00:48:31+00:00,-31.97953057475388,115.78536791726947,1.7999999523162842
2018-11-07 00:48:33+00:00,-31.97933502495289,115.78557637520134,1.2000000476837158
2018-11-07 00:48:34+00:00,-31.9792652875185,115.78564669936895,0.800000011920929
2018-11-07 00:48:38+00:00,-31.978965969756246,115.78592539764941,0.4000000059604645
2018-11-07 00:48:41+00:00,-31.978803696110845,115.78608088195324,0.4000000059604645
2018-11-07 00:48:46+00:00,-31.978590544313192,115.78628632239997,0.4000000059604645
2018-11-07 00:48:53+00:00,-31.97829047217965,115.78652235679328,0.800000011920929
2018-11-07 00:49:00+00:00,-31.978017641231418,115.78676962293684,1.600000023841858
2018-11-07 00:49:01+00:00,-31.97800255380571,115.78679577447474,1.7999999523162842
2018-11-07 00:49:03+00:00,-31.977986712008715,115.78684556297958,2.0
2018-11-07 00:49:06+00:00,-31.977980844676495,115.78688956797123,2.4000000953674316
2018-11-07 00:49:09+00:00,-31.977959973737597,115.78690264374018,3.200000047683716
2018-11-07 00:49:12+00:00,-31.977912532165647,115.7869344111532,4.0
2018-11-07 00:49:15+00:00,-31.97790247388184,115.7870100159198,4.400000095367432
2018-11-07 00:49:18+00:00,-31.977895852178335,115.78709366731346,4.400000095367432
2018-11-07 00:49:25+00:00,-31.9779615662992,115.78733246773481,5.199999809265137
2018-11-07 00:49:26+00:00,-31.97796542197466,115.78735585324466,5.400000095367432
2018-11-07 00:49:30+00:00,-31.977966595441103,115.7874645665288,6.199999809265137
2018-11-07 00:49:31+00:00,-31.97796642780304,115.7874957472086,6.599999904632568
2018-11-07 00:49:34+00:00,-31.97797036729753,115.78758702613413,7.0
2018-11-07 00:49:37+00:00,-31.97796885855496,115.78766631893814,7.400000095367432
2018-11-07 00:49:38+00:00,-31.977967265993357,115.78769456595182,7.599999904632568
2018-11-07 00:49:39+00:00,-31.977959219366312,115.78771711327136,7.800000190734863
2018-11-07 00:49:41+00:00,-31.97795905172825,115.7877909578383,8.0
2018-11-07 00:49:42+00:00,-31.97796299122274,115.78782448545098,8.0
2018-11-07 00:49:44+00:00,-31.97796056047082,115.7878686580807,8.600000381469727
2018-11-07 00:49:46+00:00,-31.977956285700202,115.7879254873842,9.199999809265137
2018-11-07 00:49:48+00:00,-31.97795662097633,115.78797971829772,10.0
2018-11-07 00:49:53+00:00,-31.977956956252456,115.78809865750372,11.0
2018-11-07 00:49:55+00:00,-31.97794689796865,115.78813863918185,11.199999809265137
2018-11-07 00:50:01+00:00,-31.977911107242107,115.7882756832987,12.0
2018-11-07 00:50:03+00:00,-31.97790054604411,115.78832278959453,12.399999618530273
2018-11-07 00:50:09+00:00,-31.97792644612491,115.78849495388567,13.0
2018-11-07 00:50:10+00:00,-31.977932062000036,115.78851691447198,13.0
2018-11-07 00:50:11+00:00,-31.977933989837766,115.78853568993509,13.0
2018-11-07 00:50:13+00:00,-31.977929547429085,115.78858740627766,13.0
2018-11-07 00:50:16+00:00,-31.977922758087516,115.78868547454476,13.199999809265137
2018-11-07 00:50:19+00:00,-31.97791311889887,115.78878907486796,13.199999809265137
2018-11-07 00:50:22+00:00,-31.977910604327917,115.78892016783357,13.199999809265137
2018-11-07 00:50:25+00:00,-31.97792443446815,115.78904363326728,13.199999809265137
2018-11-07 00:50:33+00:00,-31.97792250663042,115.7894398458302,12.800000190734863
2018-11-07 00:50:37+00:00,-31.977935498580337,115.78963388688862,12.0
2018-11-07 00:50:38+00:00,-31.977940192446113,115.78968652524054,11.800000190734863
2018-11-07 00:50:39+00:00,-31.977943126112223,115.7897453662008,11.199999809265137
2018-11-07 00:50:40+00:00,-31.977944551035762,115.78980362042785,11.0
2018-11-07 00:50:41+00:00,-31.977943712845445,115.78986388631165,10.800000190734863
2018-11-07 00:50:42+00:00,-31.977941701188684,115.78992222435772,10.600000381469727
2018-11-07 00:50:44+00:00,-31.977944215759635,115.79004283994436,9.600000381469727
2018-11-07 00:50:46+00:00,-31.977949161082506,115.79014241695404,8.399999618530273
2018-11-07 00:50:50+00:00,-31.97795075364411,115.79037627205253,7.400000095367432
2018-11-07 00:50:51+00:00,-31.97795268148184,115.7904401421547,7.199999809265137
2018-11-07 00:50:56+00:00,-31.97794731706381,115.7907628454268,6.199999809265137
2018-11-07 00:50:58+00:00,-31.977946814149618,115.79087558202446,5.800000190734863
2018-11-07 00:51:00+00:00,-31.97795419022441,115.79098362475634,4.599999904632568
2018-11-07 00:51:04+00:00,-31.9779684394598,115.79116065055132,3.4000000953674316
2018-11-07 00:51:05+00:00,-31.977965086698532,115.79119727946818,3.200000047683716
2018-11-07 00:51:09+00:00,-31.97790096513927,115.79133247956634,2.4000000953674316
2018-11-07 00:51:10+00:00,-31.977872885763645,115.79135611653328,2.4000000953674316
2018-11-07 00:51:13+00:00,-31.977803148329258,115.79144580289721,2.0
2018-11-07 00:51:15+00:00,-31.97778227739036,115.79155091196299,2.0
2018-11-07 00:51:18+00:00,-31.977737937122583,115.79174847342074,1.7999999523162842
2018-11-07 00:51:21+00:00,-31.977697452530265,115.79195357859135,1.2000000476837158
2018-11-07 00:51:22+00:00,-31.977695608511567,115.79201568849385,0.6000000238418579
2018-11-07 00:51:24+00:00,-31.977695859968662,115.79213546589017,-0.20000000298023224
2018-11-07 00:51:26+00:00,-31.97769669815898,115.79225826077163,-1.2000000476837158
2018-11-07 00:51:29+00:00,-31.977692004293203,115.79245640896261,-1.7999999523162842
2018-11-07 00:51:30+00:00,-31.977690244093537,115.79253067262471,-2.0
2018-11-07 00:51:34+00:00,-31.977695105597377,115.79281364567578,-2.200000047683716
2018-11-07 00:51:36+00:00,-31.977705163881183,115.79294465482235,-2.200000047683716
2018-11-07 00:51:40+00:00,-31.977716982364655,115.79320491291583,-2.799999952316284
2018-11-07 00:51:47+00:00,-31.97770155966282,115.79360397532582,-3.200000047683716
2018-11-07 00:51:50+00:00,-31.97770457714796,115.79374453984201,-3.200000047683716
2018-11-07 00:51:58+00:00,-31.977711115032434,115.79413932748139,-3.0
2018-11-07 00:52:02+00:00,-31.97772653773427,115.7943217176944,-2.4000000953674316
2018-11-07 00:52:04+00:00,-31.97772460989654,115.79442087560892,-2.4000000953674316
2018-11-07 00:52:05+00:00,-31.977725196629763,115.79447535797954,-2.200000047683716
2018-11-07 00:52:07+00:00,-31.977728297933936,115.79457954503596,-2.200000047683716
2018-11-07 00:52:08+00:00,-31.977727878838778,115.79462966881692,-2.0
2018-11-07 00:52:12+00:00,-31.977704241871834,115.79483116976917,-1.600000023841858
2018-11-07 00:52:15+00:00,-31.97769426740706,115.79495639540255,-1.399999976158142
2018-11-07 00:52:17+00:00,-31.977693513035774,115.79504650086164,-1.2000000476837158
2018-11-07 00:52:24+00:00,-31.977698961272836,115.7953632529825,-0.6000000238418579
2018-11-07 00:52:27+00:00,-31.977712456136942,115.7954787556082,-0.20000000298023224
2018-11-07 00:52:29+00:00,-31.977712959051132,115.79556223936379,0.4000000059604645
2018-11-07 00:52:31+00:00,-31.97771480306983,115.79564153216779,0.6000000238418579
2018-11-07 00:52:34+00:00,-31.97771823965013,115.7957668416202,0.6000000238418579
2018-11-07 00:52:38+00:00,-31.97772067040205,115.7959330547601,0.6000000238418579
2018-11-07 00:52:39+00:00,-31.977719580754638,115.79597362317145,0.6000000238418579
2018-11-07 00:52:43+00:00,-31.977728381752968,115.79612919129431,0.6000000238418579
2018-11-07 00:52:48+00:00,-31.977719999849796,115.7963075581938,0.6000000238418579
2018-11-07 00:52:49+00:00,-31.97771916165948,115.79635173082352,0.6000000238418579
2018-11-07 00:52:56+00:00,-31.977744726464152,115.79669295810163,0.0
2018-11-07 00:53:00+00:00,-31.97776274755597,115.79693142324686,-1.399999976158142
2018-11-07 00:53:02+00:00,-31.977762412279844,115.79704667441547,-1.7999999523162842
2018-11-07 00:53:06+00:00,-31.977751264348626,115.79725312069058,-2.200000047683716
2018-11-07 00:53:08+00:00,-31.977749587967992,115.79736568965018,-2.4000000953674316
2018-11-07 00:53:09+00:00,-31.977751348167658,115.79741874709725,-2.5999999046325684
2018-11-07 00:53:11+00:00,-31.977757466956973,115.79752285033464,-3.0
2018-11-07 00:53:14+00:00,-31.977765010669827,115.79768093302846,-3.4000000953674316
2018-11-07 00:53:18+00:00,-31.977765765041113,115.79789383336902,-3.5999999046325684
2018-11-07 00:53:21+00:00,-31.977754533290863,115.79806650057435,-4.0
2018-11-07 00:53:28+00:00,-31.977780098095536,115.79840328544378,-4.199999809265137
2018-11-07 00:53:34+00:00,-31.977793592959642,115.79866790212691,-4.599999904632568
2018-11-07 00:53:35+00:00,-31.97779694572091,115.79872037284076,-4.599999904632568
2018-11-07 00:53:40+00:00,-31.97779694572091,115.79900627955794,-5.400000095367432
2018-11-07 00:53:48+00:00,-31.97779786773026,115.79939394257963,-5.400000095367432
2018-11-07 00:53:53+00:00,-31.977794682607055,115.79961488954723,-5.400000095367432
2018-11-07 00:53:55+00:00,-31.97779543697834,115.79970407299697,-5.0
2018-11-07 00:53:57+00:00,-31.97779208421707,115.79978965222836,-4.800000190734863
2018-11-07 00:54:03+00:00,-31.977819995954633,115.80006550066173,-4.400000095367432
2018-11-07 00:54:05+00:00,-31.97781940922141,115.80016491003335,-3.5999999046325684
2018-11-07 00:54:11+00:00,-31.9778267852962,115.80042064189911,-2.799999952316284
2018-11-07 00:54:13+00:00,-31.97783592157066,115.80049448646605,-2.5999999046325684
2018-11-07 00:54:16+00:00,-31.977849500253797,115.80058978870511,-2.200000047683716
2018-11-07 00:54:19+00:00,-31.977837597951293,115.8007062971592,-1.600000023841858
2018-11-07 00:54:24+00:00,-31.977833826094866,115.80088768154383,-0.6000000238418579
2018-11-07 00:54:29+00:00,-31.977823097258806,115.80108733847737,0.6000000238418579
2018-11-07 00:54:31+00:00,-31.977816307917237,115.80115053802729,1.2000000476837158
2018-11-07 00:54:37+00:00,-31.977796610444784,115.80134558491409,1.600000023841858
2018-11-07 00:54:39+00:00,-31.977784372866154,115.80143233761191,1.600000023841858
2018-11-07 00:54:42+00:00,-31.977777583524585,115.80156376585364,1.7999999523162842
2018-11-07 00:54:43+00:00,-31.977778002619743,115.80160190351307,2.0
2018-11-07 00:54:52+00:00,-31.977776158601046,115.8019598107785,2.4000000953674316
2018-11-07 00:54:56+00:00,-31.977777248248458,115.80207472667098,2.5999999046325684
2018-11-07 00:54:57+00:00,-31.97778118774295,115.80210926011205,2.799999952316284
2018-11-07 00:54:58+00:00,-31.977784372866154,115.80213960260153,3.0
2018-11-07 00:55:01+00:00,-31.97779208421707,115.80222736112773,3.200000047683716
2018-11-07 00:55:06+00:00,-31.977808764204383,115.80235577188432,3.799999952316284
2018-11-07 00:55:10+00:00,-31.977823013439775,115.80243070609868,4.400000095367432
2018-11-07 00:55:15+00:00,-31.977801891043782,115.80250865779817,4.800000190734863
2018-11-07 00:55:17+00:00,-31.977796107530594,115.80253246240318,5.0
2018-11-07 00:55:18+00:00,-31.977792335674167,115.80254319123924,5.0
2018-11-07 00:55:27+00:00,-31.977800214663148,115.80260949209332,6.599999904632568
2018-11-07 00:55:29+00:00,-31.977840028703213,115.80262877047062,6.599999904632568
2018-11-07 00:55:30+00:00,-31.97787405923009,115.80262533389032,6.599999904632568
2018-11-07 00:55:35+00:00,-31.978085534647107,115.80261225812137,6.599999904632568
2018-11-07 00:55:41+00:00,-31.978404130786657,115.80256272107363,5.800000190734863
2018-11-07 00:55:42+00:00,-31.978465486317873,115.80256255343556,5.199999809265137
2018-11-07 00:55:45+00:00,-31.97864511050284,115.80257395282388,4.199999809265137
2018-11-07 00:55:49+00:00,-31.97887242771685,115.80260974355042,2.799999952316284
2018-11-07 00:55:56+00:00,-31.979195214807987,115.802640337497,1.7999999523162842
2018-11-07 00:55:58+00:00,-31.979204937815666,115.80263773910701,1.7999999523162842
2018-11-07 00:55:59+00:00,-31.979204770177603,115.80263178795576,1.7999999523162842
2018-11-07 00:56:00+00:00,-31.97920711711049,115.8026260882616,1.7999999523162842
2018-11-07 00:56:01+00:00,-31.97920611128211,115.80262382514775,1.600000023841858
2018-11-07 00:56:02+00:00,-31.979204015806317,115.80262231640518,1.7999999523162842
2018-11-07 00:56:03+00:00,-31.97920124977827,115.8026197180152,1.7999999523162842
2018-11-07 00:56:04+00:00,-31.979203512892127,115.8026197180152,1.7999999523162842
2018-11-07 00:57:16+00:00,-31.97909127920866,115.80268794670701,1.7999999523162842
2018-11-07 00:57:17+00:00,-31.97911709547043,115.80268425866961,1.7999999523162842
2018-11-07 00:57:22+00:00,-31.97929353453219,115.80264913849533,1.600000023841858
2018-11-07 00:57:25+00:00,-31.9794190954417,115.80262734554708,1.600000023841858
2018-11-07 00:57:26+00:00,-31.979455556720495,115.80261871218681,1.399999976158142
2018-11-07 00:57:27+00:00,-31.979498891159892,115.80261083319783,1.399999976158142
2018-11-07 00:57:29+00:00,-31.97957642376423,115.80259406939149,1.2000000476837158
2018-11-07 00:57:30+00:00,-31.979610789567232,115.80258577130735,1.2000000476837158
2018-11-07 00:57:31+00:00,-31.979654040187597,115.80258820205927,1.0
2018-11-07 00:57:32+00:00,-31.97969620116055,115.80258384346962,1.0
2018-11-07 00:57:36+00:00,-31.97988672181964,115.80256464891136,1.0
2018-11-07 00:57:39+00:00,-31.98002745397389,115.80255727283657,1.0
2018-11-07 00:57:40+00:00,-31.98006609454751,115.80255098640919,1.0
2018-11-07 00:57:42+00:00,-31.98013197630644,115.80254805274308,1.2000000476837158
2018-11-07 00:57:44+00:00,-31.980198696255684,115.80254880711436,1.399999976158142
2018-11-07 00:57:48+00:00,-31.98034948669374,115.80256431363523,1.600000023841858
2018-11-07 00:57:50+00:00,-31.98045157827437,115.8025711029768,1.7999999523162842
2018-11-07 00:57:51+00:00,-31.98049114085734,115.80257177352905,2.0
2018-11-07 00:57:52+00:00,-31.980528691783547,115.80256909132004,2.0
2018-11-07 00:57:53+00:00,-31.98055953718722,115.80256406217813,2.0
2018-11-07 00:57:54+00:00,-31.980596920475364,115.80256037414074,2.200000047683716
2018-11-07 00:57:59+00:00,-31.980766570195556,115.80256992951035,2.799999952316284
2018-11-07 00:58:02+00:00,-31.980877798050642,115.80262147821486,3.0
2018-11-07 00:58:07+00:00,-31.980938483029604,115.80282314680517,3.200000047683716
2018-11-07 00:58:11+00:00,-31.98095105588436,115.80300863832235,3.200000047683716
2018-11-07 00:58:14+00:00,-31.980938483029604,115.80316076986492,3.0
2018-11-07 00:58:22+00:00,-31.980957509949803,115.80362621694803,2.4000000953674316
2018-11-07 00:58:28+00:00,-31.98095784522593,115.80383584834635,2.200000047683716
2018-11-07 00:58:33+00:00,-31.980949211865664,115.80407154746354,1.7999999523162842
2018-11-07 00:58:35+00:00,-31.980946864932775,115.80417053773999,2.0
2018-11-07 00:58:41+00:00,-31.980937644839287,115.8044512476772,2.200000047683716
2018-11-07 00:58:43+00:00,-31.980941500514746,115.80452810972929,2.200000047683716
2018-11-07 00:58:48+00:00,-31.980947954580188,115.80471871420741,2.200000047683716
2018-11-07 00:58:53+00:00,-31.980951307341456,115.80492122098804,2.4000000953674316
2018-11-07 00:58:55+00:00,-31.98095633648336,115.80500235781074,2.5999999046325684
2018-11-07 00:58:58+00:00,-31.98096471838653,115.80513789318502,2.799999952316284
2018-11-07 00:59:03+00:00,-31.98095449246466,115.8053305093199,3.4000000953674316
2018-11-07 00:59:06+00:00,-31.980948876589537,115.8054460119456,3.799999952316284
2018-11-07 00:59:14+00:00,-31.980963544920087,115.80571255646646,4.599999904632568
2018-11-07 00:59:19+00:00,-31.980974273756146,115.80585865303874,4.800000190734863
2018-11-07 00:59:23+00:00,-31.980973267927766,115.80600030720234,5.0
2018-11-07 00:59:28+00:00,-31.98097687214613,115.80618211068213,5.199999809265137
2018-11-07 00:59:32+00:00,-31.980967987328768,115.80634186975658,5.400000095367432
2018-11-07 00:59:35+00:00,-31.98096756823361,115.80645267851651,5.599999904632568
2018-11-07 00:59:37+00:00,-31.98096949607134,115.80652778036892,6.0
2018-11-07 00:59:42+00:00,-31.98097201064229,115.8067190553993,6.800000190734863
2018-11-07 00:59:44+00:00,-31.980964299291372,115.80678527243435,7.0
2018-11-07 00:59:45+00:00,-31.980961617082357,115.8068189676851,7.0
2018-11-07 00:59:47+00:00,-31.9809559173882,115.8068829216063,7.199999809265137
2018-11-07 00:59:55+00:00,-31.98096128180623,115.80716145224869,7.599999904632568
2018-11-07 00:59:58+00:00,-31.980955582112074,115.80729673616588,7.599999904632568
2018-11-07 01:00:01+00:00,-31.98094954714179,115.80742875114083,7.599999904632568
2018-11-07 01:00:04+00:00,-31.980941332876682,115.80758021213114,7.599999904632568
2018-11-07 01:00:07+00:00,-31.980939656496048,115.80772882327437,7.599999904632568
2018-11-07 01:00:12+00:00,-31.98092951439321,115.80798849463463,7.599999904632568
2018-11-07 01:00:22+00:00,-31.980916690081358,115.80852208659053,6.0
2018-11-07 01:00:26+00:00,-31.980901854112744,115.80874345265329,5.599999904632568
2018-11-07 01:00:30+00:00,-31.98090746998787,115.80895668826997,5.0
2018-11-07 01:00:31+00:00,-31.98090897873044,115.80900949425995,5.0
2018-11-07 01:00:37+00:00,-31.98090990073979,115.80933798104525,4.400000095367432
2018-11-07 01:00:43+00:00,-31.980896908789873,115.80964802764356,4.199999809265137
2018-11-07 01:00:50+00:00,-31.980895902961493,115.80996788106859,4.400000095367432
2018-11-07 01:00:51+00:00,-31.98089917190373,115.81002244725823,4.400000095367432
2018-11-07 01:00:58+00:00,-31.980897411704063,115.81040809862316,5.0
2018-11-07 01:01:02+00:00,-31.980900429189205,115.81060222350061,5.599999904632568
